"","GeneID","Chr","Start","End","Strand","Length","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3541","SDR family oxidoreductase_21","CP080275",3382276,3383025,"-",750,607.007658607085,0.0538353427070141,0.213133239346587,0.252590083424152,0.800584993866567,0.874573249379843
"3542","DUF2125 domain-containing protein_2","CP080275",3383157,3384680,"+",1524,13886.7317880943,0.049349625397371,0.166122524341677,0.297067634825184,0.766414873238645,0.851776111915959
"3543","TldD/PmbA family protein","CP080275",3384803,3386149,"+",1347,2530.13509708417,0.107335961292157,0.0952153212120727,1.1272971610639,0.259616862303224,0.398399188212905
"3544","3'(2')%2C5'-bisphosphate nucleotidase CysQ_1","CP080275",3386136,3386939,"+",804,670.501819194102,0.194686853214194,0.116467628732005,1.67159626527791,0.0946039617319557,0.18503992105154
"3545","3-deoxy-D-manno-octulosonic acid transferase_2","CP080275",3386970,3388166,"+",1197,483.842963837103,0.0632949229962097,0.12545874039397,0.504507878824933,0.613904526989696,0.736327585622863
"3546","tetraacyldisaccharide 4'-kinase","CP080275",3388153,3389157,"+",1005,560.921672442337,0.589737515354121,0.127239486204313,4.63486243890643,3.57174918386487e-06,2.18540679230706e-05
"3547","DsbA family protein_2","CP080275",3389241,3389912,"-",672,2540.6607227414,0.703861219503153,0.148510192540833,4.73948088990339,2.14266441067646e-06,1.35441932449714e-05
"3548","DciA family protein","CP080275",3389909,3390436,"-",528,1877.50704466131,0.040529990260395,0.180276357277239,0.224821440107456,0.822118186216475,0.887683041565187
"3549","A/G-specific adenine glycosylase","CP080275",3390521,3391594,"+",1074,252.820621078847,0.00721715120596475,0.168166887430374,0.0429166009803972,0.965768015273899,0.980144147346025
"3550","alkane 1-monooxygenase","CP080275",3391667,3392830,"+",1164,862.132388273081,-0.373939642260545,0.129550229300347,-2.88644523657006,0.00389620545665202,0.0125958615016913
"3551","adenylate/guanylate cyclase domain-containing protein_3","CP080275",3392827,3394206,"-",1380,725.23981884429,-0.105348016951061,0.144271813812959,-0.730205118843513,0.465264814107412,0.613804919642745
"3552","site-specific DNA-methyltransferase","CP080275",3394385,3395488,"-",1104,6054.32313798551,-0.259776190285205,0.0859424578020005,-3.02267583368041,0.00250550477656067,0.0085342584975971
"3553","ribonuclease HII","CP080275",3395599,3396216,"-",618,77.8852857741505,0.705832024657479,0.244123441590442,2.89129147147462,0.00383662110244807,0.0124242742740855
"3554","hypothetical protein_409","CP080275",3396324,3396797,"-",474,917.380056112376,-0.480879096498888,0.196397107840838,-2.44850396111024,0.0143450852652734,0.0386517540880831
"3555","hypothetical protein_410","CP080275",3396965,3397943,"+",979,678.282676882139,-0.406477384564567,0.10692101294522,-3.80166043481857,0.000143729622848966,0.00065956694716028
"3556","DUF427 domain-containing protein_2","CP080275",3398081,3399697,"+",1617,2886.45225195819,0.0857591726658743,0.174627304560626,0.491098301503595,0.623356922764472,0.743046122733298
"3557","ACP S-malonyltransferase_2","CP080275",3399687,3400721,"-",1035,379.240980713197,1.27334833315606,0.176153697727902,7.22862108249896,4.87922695601767e-13,6.7252305119406e-12
"3558","thiamine pyrophosphate-dependent enzyme_2","CP080275",3400718,3402907,"-",2190,498.622041903939,1.25502528653112,0.131818835907941,9.52083424107608,1.71794325977022e-21,4.23168217148561e-20
"3559","BCCT family transporter_4","CP080275",3403082,3404896,"-",1815,206.746116479111,-0.184319710117518,0.157702443429211,-1.16878157439745,0.242491645845926,0.378663846151225
"3560","urea ABC transporter ATP-binding subunit UrtE","CP080275",3405413,3406108,"-",696,58.3848532078264,-0.255483998052147,0.257222631284009,-0.993240745485018,0.320592646245723,0.465961141939005
"3561","urea ABC transporter ATP-binding protein UrtD","CP080275",3406112,3406852,"-",741,19.6744691290626,-0.245816574812263,0.370081361564458,-0.664223061040182,0.506547555776801,0.648613101185191
"3562","urea ABC transporter permease subunit UrtC","CP080275",3406849,3408051,"-",1203,37.7160618360631,-0.425524385241118,0.285863600501949,-1.48855742561816,0.136603949718748,0.245533694519905
"3563","urea ABC transporter permease subunit UrtB","CP080275",3408055,3410055,"-",2001,30.2249029179704,-0.515347982041853,0.29765571879712,-1.73135589037048,0.0833883087136644,0.167566611930932
"3564","urea ABC transporter substrate-binding protein","CP080275",3410130,3411371,"-",1242,76.9310507118692,-0.118552818516631,0.210930135949411,-0.562047798352835,0.574083453253095,0.705228643668055
"3565","urease accessory protein UreD","CP080275",3411783,3412697,"+",915,21.7216027536081,-0.320844001249078,0.371424017327429,-0.863821363943295,0.387686029897237,0.538053530406271
"3566","urease subunit gamma","CP080275",3412699,3413001,"+",303,4.28877779335976,3.0942760148596,1.20471138048114,2.5684791104271,0.0102145868440587,0.0288243108430275
"3567","peptidase M23","CP080275",3413026,3413193,"+",168,2.3639515583911,-0.659394806363994,1.07186333234016,-0.615185524561571,0.538432206295247,0.675445907562252
"3568","urease subunit beta","CP080275",3413190,3413495,"+",306,7.00515177883595,-0.490509423439505,0.651397247527534,-0.753011200617288,0.451443183390002,0.600702305174864
"3569","urease subunit alpha","CP080275",3413495,3415234,"+",1740,33.5599668462393,0.212773806281276,0.301065346537571,0.706736290736547,0.479730372557376,0.625763772608152
"3570","urease accessory protein UreE","CP080275",3415247,3415729,"+",483,30.3716866563329,0.0375450820193455,0.300800239452589,0.124817327564871,0.900668169258462,0.940490164913983
"3571","urease accessory protein UreF","CP080275",3415719,3416381,"+",663,37.3141687301093,0.392082688357643,0.308926211122798,1.2691790927439,0.204377196065578,0.333324277906184
"3572","urease accessory protein UreG","CP080275",3416378,3416998,"+",621,33.5977243454922,0.0604888897928112,0.338982499376558,0.178442515186064,0.858375462761294,0.909531608598998
"3573","hypothetical protein_411","CP080275",3417451,3422256,"+",4806,263.567774520355,-0.414217033180946,0.154343617795395,-2.68373282353696,0.007280526252914,0.0216151238208598
"3574","toxin-activating lysine-acyltransferase","CP080275",3422297,3422839,"+",543,248.120284922614,0.121041866866524,0.195324604177696,0.619695953697707,0.535457980135463,0.673600846180295
"3575","SGNH/GDSL hydrolase family protein","CP080275",3422964,3423611,"-",648,65.0734466842161,-0.530301098395157,0.256965542662482,-2.06370509018672,0.039045686446899,0.0895059934696071
"3576","TonB family protein_2","CP080275",3423722,3424567,"-",846,1211.76886136687,-2.04885532455207,0.299656363987304,-6.83734961370245,8.06717008496274e-12,9.90368340334011e-11
"3577","biopolymer transporter ExbD_3","CP080275",3424564,3425336,"-",773,717.644873325424,-2.13972199422957,0.246557843509355,-8.67837730803475,4.01455306693196e-18,8.06713874186644e-17
"3578","MotA/TolQ/ExbB proton channel family protein_2","CP080275",3425326,3425982,"-",657,763.881374293494,-2.01252045032835,0.269740533088176,-7.4609493326332,8.59012820714909e-14,1.21922340129722e-12
"3579","hypothetical protein_412","CP080275",3425979,3426410,"-",432,1032.14837238924,-2.03133733170049,0.268728694819665,-7.55906373550338,4.05980948456421e-14,5.91616511910921e-13
"3580","TonB-dependent receptor_2","CP080275",3426438,3428486,"-",2049,8456.71143244977,-1.88243173352403,0.301231994063629,-6.24910955881533,4.12799291082066e-10,4.14754656145087e-09
"3581","hemin-degrading factor","CP080275",3428720,3429772,"+",1053,9142.53701823923,-1.7603479620568,0.255109595242338,-6.9003596684969,5.18710399873953e-12,6.57952261368357e-11
"3582","ABC transporter substrate-binding protein_29","CP080275",3429772,3430641,"+",870,3845.37562794314,-1.82056030644938,0.250300504390419,-7.27349835304236,3.50295067898429e-13,4.88111886582556e-12
"3583","iron ABC transporter permease_5","CP080275",3430643,3431728,"+",1086,1900.29550824671,-1.62061814105952,0.26063802437272,-6.21788837204346,5.03889810732259e-10,5.01002942024939e-09
"3584","heme ABC transporter ATP-binding protein","CP080275",3431741,3432517,"+",777,2168.52740455409,-1.65160356275527,0.323864099528724,-5.09968090059573,3.4022656735836e-07,2.43186692902517e-06
"3585","hypothetical protein_413","CP080275",3432765,3433154,"+",390,571.396495418684,-1.71481348201032,0.269598799287999,-6.36061246021527,2.0095086438769e-10,2.12843976463746e-09
"3586","M48 family metallopeptidase_3","CP080275",3433158,3433886,"-",729,579.441151092817,-0.236792734688227,0.288955394482901,-0.819478505019705,0.412513460791978,0.562290750911736
"3587","HsdR family type I site-specific deoxyribonuclease","CP080275",3433886,3437173,"-",3288,4207.99066456832,-0.364596233457155,0.116158245368595,-3.13878909155533,0.00169647503054266,0.00604210976363049
"3588","hypothetical protein_414","CP080275",3437179,3438252,"-",1074,2026.41106909198,-0.310703316950462,0.202126206220514,-1.53717483131056,0.124250501956267,0.227742878765735
"3589","restriction endonuclease subunit S_2","CP080275",3438481,3439656,"-",1176,1318.0384361367,-0.0502409850495602,0.213680248454839,-0.235122269900293,0.814113834267356,0.88278518012859
"3590","type I restriction-modification system subunit M_2","CP080275",3439646,3441154,"-",1509,1692.11728865334,0.0441024256618318,0.106817842461421,0.41287508383967,0.679698136959841,0.786867036662423
"3591","helix-turn-helix domain-containing protein_28","CP080275",3441151,3441567,"-",417,340.144570755868,-0.245525704180728,0.355724274088098,-0.690213522285301,0.490059920908686,0.635231125177151
"3592","helix-turn-helix domain-containing protein_29","CP080275",3441588,3441920,"+",333,13.7615255705254,-0.396817021586202,0.644760722552917,-0.615448503151701,0.538258568107367,0.675445907562252
"3593","hypothetical protein_415","CP080275",3441917,3442213,"+",297,36.6023724016238,0.0914891675615031,0.381177104995991,0.240017478390958,0.810316706803347,0.88117037498581
"3594","hypothetical protein_416","CP080275",3442306,3442518,"+",213,14.3896833432999,-0.345148239343776,0.486636036351408,-0.709253350679806,0.478167271486761,0.624578392930706
"3595","hypothetical protein_417","CP080275",3442521,3442688,"-",168,7.06493413192189,-1.37107020241339,0.729396067255988,-1.87973347261304,0.060144411277236,0.127040671288647
"3596","hypothetical protein_418","CP080275",3442811,3445858,"+",3048,1647.44201486519,-1.19808852191291,0.153293023129511,-7.81567547859432,5.46690574526047e-15,8.48481550219694e-14
"3597","recombinase family protein_2","CP080275",3446418,3447017,"-",600,550.371025114122,-0.421581909576572,0.191433150716722,-2.20224087624415,0.0276482980721113,0.0674512473094702
"3598","RecQ family ATP-dependent DNA helicase","CP080275",3447303,3449393,"+",2091,2248.88729440103,-0.875575781175884,0.194956693649587,-4.49112961850715,7.08464170748109e-06,4.07981327890842e-05
"3599","DNA-protecting protein DprA","CP080275",3449393,3450688,"+",1296,2290.58832995405,-0.422968735085252,0.221688136889878,-1.90794483195715,0.0563983470034835,0.121039285474592
"3600","helix-turn-helix domain-containing protein_30","CP080275",3451546,3451893,"+",348,976.242716685851,-1.69464047235969,0.292670387732371,-5.7902696801336,7.02735008450697e-09,6.22515606093912e-08
"3601","tyrosine-type recombinase/integrase_3","CP080275",3451895,3453004,"+",1110,490.569478392844,-1.39668868505424,0.214541388623887,-6.51011300902304,7.50942890363506e-11,8.38333320294698e-10
"3602","LacI family DNA-binding transcriptional regulator_8","CP080275",3453293,3454318,"+",1026,1806.97859494573,0.124373029742334,0.180105084955507,0.690558124847278,0.489843270700139,0.635231125177151
"3603","winged helix DNA-binding domain-containing protein","CP080275",3454318,3455544,"+",1227,626.970537986761,-0.140472683424216,0.12689770354468,-1.10697577261322,0.268304403223206,0.408447452753668
"3604","acyl-CoA thioesterase_3","CP080275",3455575,3456015,"-",441,93.5847540535894,0.831232043232234,0.269671000888964,3.08239314013037,0.00205343441953188,0.00714677539997511
"3605","TRAP transporter large permease_6","CP080275",3456114,3457619,"-",1506,229.17293101136,0.634893079518725,0.22637831491061,2.80456668196963,0.00503842645160212,0.0157548830403087
"3606","TRAP transporter small permease_4","CP080275",3457616,3458200,"-",585,34.4510855164555,-0.0106862469607046,0.326611305997372,-0.03271854575907,0.973899034431332,0.984907086402307
"3607","TRAP transporter substrate-binding protein_6","CP080275",3458271,3459317,"-",1047,1363.83646281112,0.346068191618715,0.281598916328689,1.22894006884166,0.219094276927775,0.349755086764498
"3608","fumarylacetoacetate hydrolase family protein_3","CP080275",3459667,3460356,"-",690,52.6232407273512,-0.135250214995114,0.293162772223736,-0.461348533339333,0.644548569908902,0.759532851824749
"3609","diaminopimelate epimerase","CP080275",3460862,3461707,"+",846,2037.30889961154,0.0265572778907407,0.135062733309157,0.196629205111313,0.844117714380543,0.901365935106701
"3610","tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB","CP080275",3461704,3462969,"+",1266,1741.98304654832,0.284759086438947,0.104812480604579,2.71684330717488,0.00659078024357106,0.019860772667683
"3611","chloramphenicol phosphotransferase CPT family protein_2","CP080275",3463013,3463537,"+",525,190.996231849969,0.0902410061417431,0.227898202801241,0.395970679156456,0.692126658738454,0.794987840873471
"3612","cytochrome c1","CP080275",3463710,3464501,"-",792,4386.14585257597,0.21276439264985,0.201257710637429,1.05717386914507,0.290432243242363,0.43366065885778
"3613","cytochrome b","CP080275",3464520,3465854,"-",1335,5281.99562983597,0.375852343817477,0.163379290137753,2.300489514311,0.0214205026699197,0.0544497198360543
"3614","ubiquinol-cytochrome c reductase iron-sulfur subunit","CP080275",3465866,3466426,"-",561,4488.37927883902,0.334025987211698,0.139849093784586,2.38847444893857,0.0169184847186699,0.0445481204523321
"3615","glutathione S-transferase_4","CP080275",3466651,3467253,"-",603,1378.27434364048,-0.0589054292419367,0.138577143873039,-0.425073194580373,0.670783317911395,0.779857097376889
"3616","6%2C7-dimethyl-8-ribityllumazine synthase_2","CP080275",3467672,3468109,"+",438,1591.72467815065,0.207322663916923,0.140247672421779,1.47826099597164,0.139337933226215,0.249060032330379
"3617","ATP-binding cassette domain-containing protein_21","CP080275",3468129,3468821,"-",693,277.532284981754,0.0372316731575808,0.230389641799502,0.161603068900042,0.871618440449716,0.918531384387804
"3618","thiamine/thiamine pyrophosphate ABC transporter permease ThiP","CP080275",3468808,3470364,"-",1557,199.306910348486,-0.265195265570123,0.342370534622855,-0.774585540377341,0.438584604240953,0.589203384585489
"3619","thiamine ABC transporter substrate binding subunit","CP080275",3470340,3471317,"-",978,1002.93678289066,0.024730530215048,0.297970362849049,0.0829966107319755,0.933854234561421,0.963376240895841
"3620","chorismate synthase","CP080275",3471722,3472828,"+",1107,1764.13930415596,0.117780408333173,0.0944915226960486,1.24646534390221,0.212593604723663,0.34204904459964
"3621","malonyl-CoA synthase","CP080275",3472884,3474386,"-",1503,754.83965053252,-0.136605905863643,0.122064642278184,-1.11912756482192,0.263085721772714,0.403236164483429
"3622","DMT family transporter_25","CP080275",3474503,3475438,"+",936,272.525221531205,-0.10692814079841,0.147029639033999,-0.727255684642498,0.467069339891652,0.614646191194341
